tic,iteration,period_days,epoch_btjd,duration_days,depth,radius_earth_estimate,irradiation_earth_estimate,nominal_snr,holdout_nominal_snr,flags
122832965,3,18.49124224812077,2724.403102718763,0.24375,0.0035377209844791925,1.0716656753736802,0.3190386267565549,8.854242672459597,0.7071129743125474,dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
122832965,4,23.563021188862162,2736.796852718763,0.24375,0.0033531914571916666,1.0433420411666714,0.23093517435189323,8.790311523196824,-0.6918716123162575,dominated_by_one_event;odd_even_discrepancy;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
123013596,1,26.679048765084676,3465.612831680399,0.24375,0.000627572220194529,0.7495420567901399,0.5980868906123923,6.712329370901898,1.067485605423287,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
123013596,2,20.239073612525736,3471.675456680399,0.17550000000000002,0.0005695506774540403,0.7140528172434224,0.8644447301485302,6.347878261417563,-2.570438013883586,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
123013596,3,22.602218133837493,3465.125331680399,0.24375,0.0003627910635328328,0.5698918431324785,0.7460878858329708,5.902441177744658,0.416658674461757,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
123013596,4,20.903009555207557,3462.684456680399,0.17550000000000002,0.00043918881214298684,0.6270321148877758,0.8280304585362849,5.750896312125078,-2.032266918164657,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
123096698,1,5.11141049071795,1687.318914684282,0.17550000000000002,0.00716421878765113,1.3864022896891535,1.7100994879841815,9.941907568075788,-4.099722793908166,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
123096698,2,5.121462563638275,1686.0427896842818,0.24375,0.00552117263187449,1.2170838793398233,1.705625656837675,8.640614025970569,0.6175658027077712,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
123096698,3,7.009614358422674,1687.992789684282,0.24375,0.006099740655587256,1.2792650413140982,1.1224066290363712,7.535414878396823,-1.7040682823999078,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
123096698,4,6.362515575287517,1686.7114146842819,0.17550000000000002,0.006001217893898888,1.268891664881471,1.2771362900098338,7.385477240939755,-3.678736461750916,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
123480394,1,5.515732870917038,2233.8815142539174,0.12675,0.0036958937975386462,1.0621682414910263,1.5334083104395888,55.426152006372014,30.12296293315964,odd_even_discrepancy;outside_nominal_optimistic_hz;long_relative_to_circular_transit
123480394,2,5.519972815914491,2233.5597642539174,0.12675,0.0034893961650908183,1.0320689446008968,1.53183807699821,50.049576179259226,35.933430575921584,outside_nominal_optimistic_hz;long_relative_to_circular_transit
123480394,3,5.520190371903941,2231.710264253917,0.08775000000000001,0.0036287383746921855,1.0524740562540111,1.5317575825859941,43.36265012481643,39.97814682959118,outside_nominal_optimistic_hz;long_relative_to_circular_transit
123480394,4,6.4386499487235715,2230.493389253917,0.0975,0.003586903892973607,1.046389662758329,1.2475817891020005,42.27318635938866,-9.165709510857187,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
126319133,1,5.2045216746415255,2501.0540615444243,0.24375,0.0017995203386048568,0.579031220049766,1.1492719413919965,8.442025623500164,-7.969479498449854,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
126319133,2,12.769529224813928,2500.6415615444243,0.24375,0.0037992021939211727,0.8413366433194364,0.34729408294704633,7.747313077072462,-2.9743127056071192,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
126319133,3,7.797731709662707,2507.1624592908584,0.17550000000000002,0.0021495739020592993,0.6328485525506391,0.6703570497913324,6.474270233655753,-1.274015264882581,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
126319133,4,10.813536934831347,2505.5053342908586,0.08775000000000001,0.003640863584909578,0.823617952403462,0.43348446887983527,6.321038401475508,1.1312695354574689,long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
129365196,1,5.0174508846929955,1492.1454523983243,0.24375,0.005731893824739488,1.2814284282052666,1.7930168191660998,17.781015832062817,-16.0795221371659,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
129365196,2,5.028928785033585,1493.7767023983242,0.24375,0.005755958303895564,1.2841155513792943,1.7875624472861735,17.31506091835412,-13.924228074116499,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
129365196,3,5.041928973688116,1495.3892023983242,0.24375,0.005955858992431121,1.3062234900234146,1.781419651025277,19.49297124129195,-20.340438060541253,outside_nominal_optimistic_hz;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
129365196,4,6.6972302483374015,1491.8057023983242,0.12675,0.006715350700269059,1.3870101364362475,1.2200235948752198,11.51765503433818,-3.109617599647404,odd_even_discrepancy;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris
129810476,1,22.40349317609511,2127.3418930820253,0.17550000000000002,0.002635115676568541,1.1491250477108153,0.421902959072806,5.647881489826309,-0.04367746563214035,fewer_than_three_discovery_events;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
129810476,2,22.68504949744794,2121.972268082025,0.08775000000000001,0.002721706222108877,1.1678527074116685,0.414935489901777,5.316494286360298,0.0,insufficient_holdout_events;low_nominal_snr
129810476,3,19.393918956604885,2130.4420180820252,0.24375,0.0018866859007652813,0.9723379821665183,0.5113828059479054,4.930232463460305,-0.819507583721469,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
130093212,1,15.016424619488372,1496.6265486061798,0.24375,0.0015691952553259884,0.9429932293350707,0.7254023957998904,6.700486707455066,-0.3694918485704527,dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
130093212,2,14.195459742132801,1501.6515486061796,0.24375,0.0021248639644902262,1.0973259433729134,0.781870971727693,6.220648284577433,1.8922496944301745,fewer_than_three_discovery_events;dominated_by_one_event;long_relative_to_circular_transit;not_recovered_at_fixed_ephemeris;low_nominal_snr
